,block #,set size,overall stimulus id,image folder,image number,in block stim #,correct action #,correct key#,2/1 correct FB proba,CorrectFB value
330,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,2.0
331,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
332,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,1.0
333,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
334,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,1.0
335,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
336,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,2.0
337,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
338,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
339,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
340,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,1.0
341,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,2.0
342,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,1.0
343,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,1.0
344,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
345,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
346,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,2.0
347,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
348,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,2.0
349,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
350,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
351,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
352,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,1.0
353,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
354,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,1.0
355,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
356,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,2.0
357,11.0,3.0,37.0,15.0,3.0,2.0,2.0,13.0,0.8,2.0
358,11.0,3.0,36.0,15.0,2.0,1.0,1.0,14.0,0.5,2.0
359,11.0,3.0,38.0,15.0,4.0,3.0,3.0,15.0,0.2,1.0
